MediaHistogramaR,MediaHistogramaG,MediaHistogramaB,ValorMedioR,ValorMedioG,ValorMedioB,DesvioPadraoR,DesvioPadraoG,DesvioPadraoB,VarianciaR,VarianciaG,VarianciaB,Status
1.20622E+16,1.54735E+15,3.44819E+15,218230282738,111216145833,182441592262,211574530148,1896274616,206889894146,447637818075,359585741927,428034282999,0
7.82667E+15,1.67106E+16,2.66423E+15,195222145329,152597923875,134959861592,223927770632,772544751954,713387462724,501436464602,596825393772,508921671972,0
1.17231E+16,1.59412E+16,3.22098E+15,226523486683,102738983051,177092493947,187212651279,12168485164,185439891438,350485767988,148072031186,343879533366,1
5.82331E+15,1.43848E+16,2.3397E+16,162089055794,145518240343,154847639485,289561161301,883257997368,113698037134,83845666134,780144689914,129272436481,0
6.09337E+15,1.55407E+16,2.41486E+16,153370034052,139779795687,125608399546,175247309895,523938240982,579672233114,307116196253,274511280363,336019897843,0
8.59738E+15,1764296,2.83851E+16,243299897295,12754946936,242911331736,176240290082,103627269658,992899811119,310606398483,107386110168,98585003492,1
8.13632E+15,1.53642E+16,2.60312E+16,226338488995,141978584176,227806662701,319288173165,10753805043,144305861467,101944937523,115644322903,208241816538,1
74234,1.70084E+16,2.83579E+16,170611817027,146281448539,162421219822,310933526993,128412083477,156157988309,966796582086,16489663183,243853173126,1
2.62192E+16,1.37416E+16,2.21397E+16,764713930348,134890547264,119960199005,23699149334,680485391584,669706447907,561649679154,463060368159,448506726368,0
754.5,1.78187E+16,2.78842E+15,164953831509,147740599714,144637315564,245314446402,119187987098,142839267516,601791776133,142057762684,204030563446,0
7.73047E+15,2.18398E+16,3.20387E+16,143057199647,147452738516,132393772085,150863253997,108349983205,101291801464,227597214066,117397188604,102600290437,0
8.65894E+15,1.56876E+16,2.85853E+15,219174028739,152449175093,220969132517,345814023163,114426696895,165989885526,119587338616,130934689622,275526420969,1
8.44409E+15,1460.4,2.59111E+15,226104347826,123787826087,227864347826,282276071813,774938855372,100006641692,796797807183,600530229565,100013283826,1
1254.0,166948087431694,37428125,232705263158,806411764706,200077089783,177838885108,194227164,223047703522,316266690565,377241912353,497502780464,1
6.86028E+15,1.41268E+16,2.43667E+16,231778275476,136980963046,219123180291,277110773114,657936681127,959599109091,767903805761,432880676372,920830450168,1
7.05953E+15,1.45365E+16,2.60854E+16,184942857143,13276952381,181442857143,368529971829,101629829517,129443233559,135814340136,103286222476,167555507143,1
921276119402985,1.53492E+16,3.23522E+15,217815873016,11547989418,204065079365,333720404138,109299667702,182735026616,111369308138,119464173598,333920899524,1
744608,1.44258E+16,2.49531E+15,221857142857,128502396932,220296260786,302819241826,100350921471,111369091557,916994932201,100703074401,124030745542,1
5.76841E+15,1.40021E+16,2.21208E+15,145846325167,136378619154,130758723088,221599300844,879179676876,105939066685,491062501343,772956904232,1122308585,0
1066.4,1.37849E+16,3.13127E+16,232820661637,102180499129,213820081254,180307595639,124347129632,142907460449,32510829045,154622086477,204225422519,0
853801724137931,1.58959E+16,2.57485E+16,233337946943,126630911188,236487889273,256807428907,114155761272,111341512729,659500555416,130315378316,123969324567,1
6.17764E+15,1.46004E+16,2.54529E+15,162422898743,134114493713,148180013236,315451707024,983769888027,143307886608,995097794642,967803192588,20537150364,0
1.06036E+16,1.38104E+16,2.88037E+16,242489111242,65125956445,223574455562,121805272223,80570530923,119168340232,148365243413,649161045321,142010933137,1
6.04054E+15,1.39312E+15,2.13811E+16,158976217441,155171007928,133278595696,171454539691,642169119316,695217566995,293966591808,412381177803,483327465459,0
6.28068E+15,1.50728E+16,239434375,161894026975,136578998073,156534682081,277019010318,915823685082,11444405845,767395320778,838733022158,130974425145,0
6.04302E+15,1.4518E+16,2.31565E+15,151573701843,144809882747,142938860972,246485177173,820226702433,114368900355,60754942566,672771843384,130802453685,0
9.69267E+15,1.39942E+15,2.57678E+16,204594262295,11881079235,150167349727,20556981181,119711511121,130920510208,422589475275,143308458948,171401799932,0
1.14483E+16,1.31314E+15,3.16931E+16,24504789272,575727969349,231982120051,106184677327,725798319886,875933501678,11275185699,526783201149,767259499361,1
3.83722E+15,1.3761E+15,2.40913E+15,990245283019,154140880503,141299371069,50622800711,153921292964,162104703799,256266795182,236917644277,262779349937,0
6.72924E+15,1.65903E+16,2.2037E+15,234153253425,152904965753,230517979452,298370225977,703424801382,123570207673,890247917497,494806451199,152695962243,1
8.28429E+15,1.6452E+16,2.65642E+16,244280938124,128220558882,244941117764,156894581717,100511417907,70387147399,246159097723,101025451297,495435051896,1
6.8516E+15,1.90927E+15,2.81807E+16,142157082749,155578775129,123240766713,146342860531,780666046649,734768674579,214162328283,609439476391,539885005143,0
818.0,1.41692E+16,2.40721E+16,249148963731,142612694301,248414507772,968077719569,371982789381,308514760608,937174471127,138371195596,95181357513,1
9.08786E+15,1.80986E+16,2.91546E+15,221218111541,17015350635,221447818885,303898727459,116734456149,14395394468,923544365512,136269332523,207227381888,1
8.48587E+15,1.40328E+15,2.78933E+16,226150560224,126233193277,229728291317,29571195832,119891090021,112475978637,874455622935,143738734664,126508457703,1
9.71486E+15,1.57169E+16,2.57522E+16,211363460297,132717882505,153817301485,218339051413,926444663569,129896778109,47671941372,858299714655,168731729632,0
3.93842E+15,1.57803E+16,2.60644E+16,958395543175,134993314763,134049582173,253287882899,102978246236,104234955134,641547516236,106045191978,108649258719,0
5.99388E+15,1.35705E+15,2.37746E+15,169885651857,164087399854,186102694829,522271988209,187816759423,190450217118,272768029668,352751351202,362712852003,1
6.16343E+15,1.09822E+16,2.61603E+15,133507475083,106598837209,638978405316,447113567883,749033006461,114103236973,199910542585,561050444767,130195486877,0
3.26583E+15,1553.4,216172,602445442875,91784338896,131193838254,264912471635,490457332883,114080664208,70178617628,240548395379,130143979461,0
5.32433E+15,1.11011E+16,2.26432E+15,199689655172,104197612732,216933687003,46562433192,116064962659,101826159917,216806018476,13471075557,103685668435,1
4.74326E+15,1.30246E+16,2.10365E+15,163430504305,169332103321,207474784748,439099397486,112557822123,132972430717,192808280872,12669263321,176816673309,1
5.01653E+16,1.17926E+16,2.03206E+16,159272167488,123582512315,150849753695,376430743698,10797274988,105985832541,141700104801,116581147167,112329966995,1
3.65346E+15,1.54299E+16,2.34522E+16,100327823691,132960743802,136991735537,319389262651,10731760165,116465183674,102009501097,11517067624,135641390083,1
310962962962963,1.04576E+15,233221359223301,650948922212,288847235239,104761012184,15896577121,509555603286,986343024675,252701164164,25964691284,972872562324,0
7.36777E+15,1.67773E+15,2.99366E+15,186536203523,136313600783,219291585127,426615745344,223816620962,167654054984,182000994175,50093879819,281078821526,1
7.47215E+15,1.43396E+15,2.69395E+15,216975852273,160587357955,213942471591,380981386276,149366236311,153306697186,145146816689,223102725497,23502943402,1
4.10618E+15,1.41282E+16,2.20643E+15,119086325967,157718232044,144760359116,366524686676,155010162205,144578831252,134340345943,240281503867,209030384461,0
6.30961E+15,1.46954E+15,2.30851E+16,223024415584,225552727273,232817662338,43110861936,193603871299,165155774936,185854641687,374824589818,272764299948,1
5.34695E+15,1.17241E+16,2.70328E+16,668183912775,445854762395,882575601728,208194483428,226169593154,297008738537,433449429299,511526848673,882141907673,0
5.67365E+15,1.44226E+15,2.62997E+16,162702338767,140338058115,200031892275,475143380373,16120296977,173485433534,225761231912,259863974628,300971956485,1
5.45646E+15,2.48541E+15,3.94029E+16,842169597277,140655019853,132861656268,25971100839,347452584258,335946150144,674498078789,120723298307,112859815796,1
6.27186E+15,1.47005E+16,250158371040724,165871543779,167838709677,183138824885,480396482893,229967407228,232954663898,230780780775,528850083871,54267875432,1
6.40238E+15,1.50041E+16,228775,213174509804,214307843137,218763235294,52514712572,226695272878,228730117008,275779503652,513907467451,523174664265,1
3.82662E+15,1286.0,2.59444E+15,100802919708,62252346194,527622523462,37906115181,240572960497,658241440153,143687356812,578753493222,433281793535,0
2.91329E+15,9.34822E+15,2.05755E+16,695517568851,413200379867,179848053181,156627087578,282995850627,549757907524,245320445631,80086651472,302233756885,0
3.40424E+16,1.32608E+16,2.22055E+15,101163398693,133030228758,139610294118,408283042147,116946478422,117630910491,166695042505,136764788154,138370311029,1
5.16561E+15,2.27715E+16,3.54957E+15,864771089032,143788233002,132673290473,25507063309,25660833226,251392008947,650610278647,658478361855,631979421625,0
412975,1.44782E+16,2.37858E+16,120787072243,159970532319,151728136882,314054544708,921760319444,894137711512,986302570516,849642086502,799482247148,0
5.26762E+15,1.59047E+16,2.59769E+16,129694124108,158639758375,159793520044,404067093015,145807396297,157855388363,163270215658,212597968149,249183236354,1
3.41444E+16,1.38076E+16,2.76776E+15,653734605911,315332512315,148272783251,154827091733,339881808999,112836523482,239714283345,115519644089,127320810314,0
4.21813E+16,8.36652E+15,1.97835E+16,917118644068,196154661017,494629237288,396956726487,193597283772,175775294187,157574642703,374799082839,308969540466,0
7.0743E+15,2.39728E+16,3.98083E+15,109357628649,146904784833,141675654529,30755804798,361379376412,378500450492,945919528773,130595053696,143262591023,1
2.90447E+15,9.25461E+15,1.72985E+16,840260021668,595460455038,55803900325,402791905543,221606606243,177495507153,162241319171,491094879307,315046550596,0
8.0651E+15,1.77768E+15,2.75185E+16,219425558008,191441501104,226213637479,406676517597,245349654534,265774094331,165385789965,601964529801,706358692176,1
70498,1.89341E+16,3.1783E+16,116136012233,138695098123,130173222326,174659279571,190676813146,173280229677,305058639403,363576470716,300260379968,0
55528,1.48741E+16,2.5157E+16,142955991516,120363202545,127922057264,244037632837,125335557854,108924448239,595543662405,157090020626,118645354242,0
6.12457E+15,1.77885E+16,2.57083E+16,133114762386,155810920121,130036400404,188983624584,837544795295,104804836681,357148103609,701481284125,109840537917,0
4.76726E+15,1.35845E+16,2.26831E+15,127886287625,124867892977,12447826087,2005799566,883652152767,708521301573,402323189897,78084112709,502002434783,0
6.93513E+15,1.44783E+16,2.71121E+16,178479406919,141217462932,192838550247,36581102885,123391514691,130380303568,133817708828,152254658979,169990235585,1
8.17241E+15,1.60251E+16,3.11127E+16,155063145353,154083399523,153480937252,324334900797,997283553509,198147535563,105193127875,9945744861,392624458499,1
5.54142E+15,1.61761E+16,2.50214E+16,122195393759,138731426449,128046805349,167177115872,882914957016,710253548056,279481880714,779538821322,504460102526,0
7.92862E+15,1.34404E+15,2.77775E+15,197660511364,642670454545,198140625,11665914207,340134966527,393468014107,136093554284,115691795455,154817078125,0
7.75632E+15,1.17511E+16,2.68383E+16,214461538462,136799773756,218575791855,284888184048,117605678432,867987282134,811612774104,138310955995,753401921946,1
6.24324E+15,1.4017E+16,2.53031E+16,143626835781,145015353805,143700934579,276075201293,803049591783,135800589789,762175167691,644888646862,184418001869,1
8.05809E+15,1.49955E+15,2.79758E+16,205028343667,14008591674,208464127547,373248860032,916468584337,124504088172,139314711515,839914666076,155012679717,1
6.65236E+15,2.18067E+15,3.20802E+15,12259602649,156244481236,124814431567,182761921785,172896523367,161583891847,334019200547,298932077925,261093541046,0
4.57808E+15,1.87384E+15,2.99417E+16,107831541219,147695340502,124848028674,113813471302,411217119918,404598297177,129535062499,169099519713,163699782079,0
9.14861E+15,2.6531E+15,4.20967E+15,12768368454,14957590807,128170657539,154430394066,3861974,379875638816,238487466114,149148431767,144305500966,0
7.89175E+15,1.44778E+16,2860928,199474415205,117631578947,218075292398,293503128754,128348755966,103782717486,861440865886,164734031579,107708524488,1
5.26525E+15,1.34802E+15,2.19201E+16,149940526763,138283772302,131544604928,152747657276,676048237962,56936974651,233318468032,457041220051,324181908241,0
8.63485E+15,1.5821E+16,2.86088E+16,187114649682,10025477707,177255356109,176115075845,114336953698,898035850039,3101651994,130729389809,806468387956,0
7.34647E+15,2.30787E+15,3.54834E+15,129119370354,155239552752,123649009932,166184109856,230991218777,259647083304,276171583688,53356943152,674166078681,0
6.45291E+15,1.66197E+16,2.6833E+16,156632545932,150294488189,158402624672,32975874281,107930523585,175176202347,108740828459,116489979213,306867018688,1
5.4673E+15,1.4941E+15,2.58415E+15,163335164835,199325021133,1972920541,431234404169,238179408404,226536160262,185963111339,567294305875,513186319062,0
6.13005E+15,1.73296E+16,3.03296E+15,124248126338,135061295503,13750267666,352607562024,165661430735,185103862014,124332092797,274437096333,342634397323,1
6.85507E+15,1.92028E+16,3.09571E+16,133691864058,141523995881,133509783728,324933932242,179096369435,23012738397,105582060322,320755095448,529586128527,1
4.2631E+15,1.41122E+16,2.20741E+15,119283256881,120922018349,120194954128,22221286894,619529415966,655221228135,493785591228,383816697248,429314857798,0
517320987654321,1.49809E+16,2.5004E+15,165256359102,178710224439,19426882793,533187854654,297170096753,263106102205,28428928835,88310066404,692248210175,0
5.38248E+15,15909375,2.44661E+16,144356456777,16447171825,139004268943,225917067035,679909920897,659830268269,510385211779,462277500534,435375982924,0
6.58623E+15,1.65115E+16,2.72511E+15,144895146351,125247499074,136144127455,34566490778,146982606815,194860538191,11948422847,216038867062,379706293442,1
6.15714E+15,1.38558E+15,2.42467E+15,166101776284,13008881421,13537349976,328923411788,157775998472,154787835995,108190610822,248932656937,239592741719,0
6.39967E+15,1.56235E+15,2.65165E+16,163665293512,137240988671,127267765191,173476662582,445333143445,428665815118,300941524605,198321608651,18375438105,0
7.02262E+15,1.85939E+16,3.12151E+15,145999864444,138804934255,132689033482,262768108332,232921881763,223692437128,690470787565,542526030039,500383064281,1
